DEPRECATION_ID,DEPRECATION_DATE,CHANGE_ID,OBJECT_TABLE_NAME,OBJECT_CODE,REPLACED_BY,"DEPRECATION_REASON"
324,22-6-2002,2002.36,Coordinate Reference System,20085,2484,"Change of CRS name to indicate longitude of origin."
323,22-6-2002,2002.36,Coordinate Reference System,20086,2485,"Change of CRS name to indicate longitude of origin."
322,22-6-2002,2002.36,Coordinate Reference System,20087,2486,"Change of CRS name to indicate longitude of origin."
321,22-6-2002,2002.36,Coordinate Reference System,20088,2487,"Change of CRS name to indicate longitude of origin."
320,22-6-2002,2002.36,Coordinate Reference System,20089,2488,"Change of CRS name to indicate longitude of origin."
319,22-6-2002,2002.36,Coordinate Reference System,20090,2489,"Change of CRS name to indicate longitude of origin."
318,22-6-2002,2002.36,Coordinate Reference System,20091,2490,"Change of CRS name to indicate longitude of origin."
317,22-6-2002,2002.36,Coordinate Reference System,20092,2491,"Change of CRS name to indicate longitude of origin."
315,22-6-2002,2002.36,Coordinate Reference System,2091,2395,"Changed CRS name - added hyphen to Gauss-Kruger."
316,22-6-2002,2002.36,Coordinate Reference System,2092,2396,"Changed CRS name - added hyphen to Gauss-Kruger."
1691,21-1-2012,2012.007,Coordinate Reference System,20248,NaN,"Falls outside EEZ area."
1692,21-1-2012,2012.007,Coordinate Reference System,20348,NaN,"Falls outside EEZ area."
1694,21-1-2012,2012.007,Coordinate Reference System,20357,NaN,"System not adopted."
1695,21-1-2012,2012.007,Coordinate Reference System,20358,NaN,"System not adopted."
995,1-7-2005,2005.062,Coordinate Reference System,21817,NaN,"System not used."
1628,25-1-2011,2011.004,Coordinate Reference System,22236,NaN,"Not in use."
45,5-6-2001,2001.181,Coordinate Reference System,31461,NaN,"ProjCRS zone not used."
1665,5-1-2012,2011.082,Coordinate Reference System,3039,NaN,"Outside area of use of base geographic CRS."
1666,5-1-2012,2011.082,Coordinate Reference System,3050,NaN,"Outside area of use of base geographic CRS."
1667,5-1-2012,2011.082,Coordinate Reference System,3051,NaN,"Outside area of use of base geographic CRS."
1662,5-1-2012,2011.082,Coordinate Reference System,25838,NaN,"Outside area of use of base geographic CRS."
1798,21-11-2014,2014.038,Coordinate Reference System,6732,NaN,"GDA94 not applicable to Heard & McDonald Islands."
1799,21-11-2014,2014.038,Coordinate Reference System,6733,NaN,"GDA94 not applicable to Heard & McDonald Islands."
1796,21-11-2014,2014.038,Coordinate Reference System,6734,NaN,"GDA94 not applicable to Heard & McDonald Islands."
1797,21-11-2014,2014.038,Coordinate Reference System,6735,NaN,"GDA94 not applicable to Heard & McDonald Islands."
992,1-7-2005,2005.15,Coordinate Reference System,23853,NaN,"Outwith area of applicability of ID74."
991,1-7-2005,2005.15,Coordinate Reference System,23886,NaN,"Outwith area of applicability of ID74."
2044,30-3-2020,2020.02,Coordinate Reference System,5890,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
1645,30-6-2011,2011.051,Coordinate Reference System,2944,NaN,"Quebec does not extend eastward to SCoPQ zone 2."
1664,5-1-2012,2011.082,Coordinate Reference System,3038,NaN,"Outside area of use of base geographic CRS."
1646,30-6-2011,2011.051,Coordinate Reference System,2008,NaN,"Quebec does not extend eastward to SCoPQ zone 2."
1647,30-6-2011,2011.051,Coordinate Reference System,32180,NaN,"Quebec does not extend eastward to SCoPQ zone 2."
1119,10-2-2009,2008.114,Coordinate Reference System,4055,NaN,"OGP revised its approach to description of Popular Visualisation CRS."
1685,5-1-2012,2011.087,Coordinate Reference System,3147,NaN,"System used onshore only; this zone covers only offshore areas."
1684,5-1-2012,2011.087,Coordinate Reference System,3146,NaN,"System used onshore only; this zone covers only offshore areas."
1423,24-9-2008,2008.011,Coordinate Reference System,2492,NaN,"Base CRS considered not to extend to area."
1424,24-9-2008,2008.011,Coordinate Reference System,2493,NaN,"Base CRS considered not to extend to area."
1687,5-1-2012,2011.087,Coordinate Reference System,3151,NaN,"System used onshore only; this zone covers only offshore areas."
1686,5-1-2012,2011.087,Coordinate Reference System,3150,NaN,"System used onshore only; this zone covers only offshore areas."
1051,16-3-2006,2006.22,Coordinate Reference System,2297,NaN,"Base geogCRS does not extend to this area."
1052,16-3-2006,2006.22,Coordinate Reference System,2298,NaN,"Base geogCRS does not extend to this area."
1053,16-3-2006,2006.22,Coordinate Reference System,2300,NaN,"Base geogCRS does not extend to this area."
1054,16-3-2006,2006.22,Coordinate Reference System,2302,NaN,"Base geogCRS does not extend to this area."
2032,24-7-2020,2019.082,Coordinate Reference System,9182,NaN,"SIRGAS-Chile realizations are not considered to be an ensemble."
2034,24-7-2020,2019.082,Coordinate Reference System,9183,NaN,"SIRGAS-Chile realizations are not considered to be an ensemble."
2035,24-7-2020,2019.082,Coordinate Reference System,9184,NaN,"SIRGAS-Chile realizations are not considered to be an ensemble."
2005,25-2-2020,2020.01,Coordinate Reference System,4001,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2033,25-2-2020,2020.01,Coordinate Reference System,4002,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2019,25-2-2020,2020.01,Coordinate Reference System,4003,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2003,25-2-2020,2020.01,Coordinate Reference System,4004,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2002,25-2-2020,2020.01,Coordinate Reference System,4005,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2001,25-2-2020,2020.01,Coordinate Reference System,4006,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2000,25-2-2020,2020.01,Coordinate Reference System,4007,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
1999,25-2-2020,2020.01,Coordinate Reference System,4008,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
1764,12-6-2013,2013.02,Coordinate Reference System,4009,NaN,"Datum deprecated after ellipsoid scaling moved from datum to map projection to accord with NGS practice."
1998,25-2-2020,2020.01,Coordinate Reference System,4010,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
1997,25-2-2020,2020.01,Coordinate Reference System,4011,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
1996,25-2-2020,2020.01,Coordinate Reference System,4012,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
1995,25-2-2020,2020.01,Coordinate Reference System,4013,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
1994,25-2-2020,2020.01,Coordinate Reference System,4014,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
1993,25-2-2020,2020.01,Coordinate Reference System,4015,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2031,25-2-2020,2020.01,Coordinate Reference System,4016,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2030,25-2-2020,2020.01,Coordinate Reference System,4018,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2029,25-2-2020,2020.01,Coordinate Reference System,4019,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2028,25-2-2020,2020.01,Coordinate Reference System,4020,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2027,25-2-2020,2020.01,Coordinate Reference System,4021,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2026,25-2-2020,2020.01,Coordinate Reference System,4022,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2025,25-2-2020,2020.01,Coordinate Reference System,4024,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2024,25-2-2020,2020.01,Coordinate Reference System,4025,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2018,25-2-2020,2020.01,Coordinate Reference System,4031,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2017,25-2-2020,2020.01,Coordinate Reference System,4032,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2016,25-2-2020,2020.01,Coordinate Reference System,4033,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2015,25-2-2020,2020.01,Coordinate Reference System,4034,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2004,25-2-2020,2020.01,Coordinate Reference System,4036,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2006,25-2-2020,2020.01,Coordinate Reference System,4041,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2007,25-2-2020,2020.01,Coordinate Reference System,4042,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2008,25-2-2020,2020.01,Coordinate Reference System,4044,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2009,25-2-2020,2020.01,Coordinate Reference System,4045,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2023,25-2-2020,2020.01,Coordinate Reference System,4027,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2022,25-2-2020,2020.01,Coordinate Reference System,4028,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2021,25-2-2020,2020.01,Coordinate Reference System,4029,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2020,25-2-2020,2020.01,Coordinate Reference System,4030,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2010,25-2-2020,2020.01,Coordinate Reference System,4043,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2012,25-2-2020,2020.01,Coordinate Reference System,4047,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2011,25-2-2020,2020.01,Coordinate Reference System,4052,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2013,25-2-2020,2020.01,Coordinate Reference System,4053,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
2014,25-2-2020,2020.01,Coordinate Reference System,4054,NaN,"No longer supported by EPSG because datum information is required for unambiguous spatial referencing."
1080,22-7-2006,2006.59,Coordinate_Operation,16171,16321,"Duplicate projection."
1081,22-7-2006,2006.59,Coordinate_Operation,16173,16322,"Duplicate projection."
1082,22-7-2006,2006.59,Coordinate_Operation,16175,16323,"Duplicate projection."
1083,22-7-2006,2006.59,Coordinate_Operation,16177,16324,"Duplicate projection."
1084,22-7-2006,2006.59,Coordinate_Operation,16179,16325,"Duplicate projection."
1085,22-7-2006,2006.59,Coordinate_Operation,16181,16326,"Duplicate projection."
1086,22-7-2006,2006.59,Coordinate_Operation,16183,16327,"Duplicate projection."
1087,22-7-2006,2006.59,Coordinate_Operation,16185,16328,"Duplicate projection."
1088,22-7-2006,2006.59,Coordinate_Operation,16187,16329,"Duplicate projection."
1089,22-7-2006,2006.59,Coordinate_Operation,16189,16330,"Duplicate projection."
1090,22-7-2006,2006.59,Coordinate_Operation,16191,16331,"Duplicate projection."
1091,22-7-2006,2006.59,Coordinate_Operation,16193,16332,"Duplicate projection."
1092,22-7-2006,2006.59,Coordinate_Operation,16361,16301,"Duplicate projection."
1093,22-7-2006,2006.59,Coordinate_Operation,16363,16302,"Duplicate projection."
1094,22-7-2006,2006.59,Coordinate_Operation,16365,16303,"Duplicate projection."
1095,22-7-2006,2006.59,Coordinate_Operation,16367,16304,"Duplicate projection."
1096,22-7-2006,2006.59,Coordinate_Operation,16369,16305,"Duplicate projection."
1097,22-7-2006,2006.59,Coordinate_Operation,16371,16306,"Duplicate projection."
1098,22-7-2006,2006.59,Coordinate_Operation,16373,16307,"Duplicate projection."
1099,22-7-2006,2006.59,Coordinate_Operation,16375,16308,"Duplicate projection."
1100,22-7-2006,2006.59,Coordinate_Operation,16377,16309,"Duplicate projection."
1101,22-7-2006,2006.59,Coordinate_Operation,16379,16310,"Duplicate projection."
1102,22-7-2006,2006.59,Coordinate_Operation,16381,16311,"Duplicate projection."
1103,22-7-2006,2006.59,Coordinate_Operation,16383,16312,"Duplicate projection."
1104,22-7-2006,2006.59,Coordinate_Operation,16385,16313,"Duplicate projection."
1105,22-7-2006,2006.59,Coordinate_Operation,16387,16314,"Duplicate projection."
1106,22-7-2006,2006.59,Coordinate_Operation,16389,16315,"Duplicate projection."
1107,22-7-2006,2006.59,Coordinate_Operation,16391,16316,"Duplicate projection."
1108,22-7-2006,2006.59,Coordinate_Operation,16393,16317,"Duplicate projection."
1109,22-7-2006,2006.59,Coordinate_Operation,16395,16318,"Duplicate projection."
1110,22-7-2006,2006.59,Coordinate_Operation,16397,16319,"Duplicate projection."
1111,22-7-2006,2006.59,Coordinate_Operation,16399,16320,"Duplicate projection."
1060,2-6-2006,2006.37,Coordinate_Operation,16090,16099,"Error in false easting value."
40,28-8-2001,2001.32,Coordinate_Operation,15300,15301,"Longitude of natural origin has incorrect value (wrong hemisphere)."
942,22-9-2004,2004.45,Coordinate_Operation,15301,15376,"At origin 14deg 16min,  y=0 and radius to latitude of origin = -82000000 feet are mutually incompatible. NGS confirm that projection radius minus a constant = 82,000,000 ftUS, i.e. FN is not zero."
1689,21-1-2012,2012.007,Coordinate_Operation,17448,NaN,"Falls outside EEZ area."
1411,12-6-2008,2008.042,Coordinate_Operation,17725,17726,"Incorrect unit associated with scale factor."
1777,2-9-2013,2013.049,Coordinate_Operation,6126,6390,"Error in sign of longitude of natural origin."
1836,24-6-2015,2015.037,Coordinate_Operation,6994,7129,"Error in scale factor unit."
1837,24-6-2015,2015.037,Coordinate_Operation,6995,7130,"Error in scale factor unit."
985,5-7-2005,2005.34,Coordinate_Operation,10407,10408,"Error in value of false northing."
900,6-1-2004,2003.38,Coordinate_Operation,105,NaN,"No longer supported by EPSG."
1381,11-4-2008,2008.024,Coordinate_Operation,18061,18063,"Incorrect projection definition (errors up to 15cm)."
1382,11-4-2008,2008.024,Coordinate_Operation,18062,18064,"Incorrect projection definition (errors up to 15cm)."
1236,6-2-2007,2007.017,Coordinate_Operation,19880,19859,"Error in unit for scale factor."
1661,5-1-2012,2011.082,Coordinate_Operation,18086,18085,"Withdrawn and replaced before being put into use."
105,6-11-2001,2001.48,Coordinate_Operation,19908,19972,"Change name."
1512,30-6-2009,2009.047,Coordinate_Operation,3980,4416,"Error in sign of latitude of origin."
29,4-10-2001,2001.45,Coordinate_Operation,11631,15303,"Error in parameter value for latitude of 2nd standard parallel."
1492,2-6-2009,2009.011,Coordinate_Operation,17401,3980,"Incorrect FE and FN values."
1493,2-6-2009,2009.011,Coordinate_Operation,17402,3984,"Incorrect projection definition."
1009,29-10-2005,2005.59,Coordinate_Operation,18281,18280,"Error in false northing value."
1122,10-2-2009,2008.114,Coordinate_Operation,19847,3856,"OGP revised its approach to description of Popular Visualisation CRS."
1417,9-9-2008,2008.076,Coordinate_Operation,19898,3831,"Incorrect longitude of origin value."
461,19-9-2002,2002.64,Coordinate_Operation,18133,18134,"Error in scale factor value."
1114,24-7-2006,2006.251,Coordinate_Operation,19935,19871,"Incorrect units for FE/FN."
1115,24-7-2006,2006.251,Coordinate_Operation,19935,19872,"Incorrect units for FE/FN."
466,13-10-2002,2002.77,Coordinate_Operation,15326,15372,"Error in false northing parameter value."
467,13-10-2002,2002.77,Coordinate_Operation,15327,15373,"Error in false northing parameter value."
1386,23-6-2008,2008.041,Coordinate_Operation,14733,14735,"Incorrect units for false grid parameters."
1385,23-6-2008,2008.041,Coordinate_Operation,14734,14736,"Incorrect units for false grid parameters."
28,4-10-2001,2001.45,Coordinate_Operation,14100,15302,"Error in parameter values for easting and northing at grid origin."
1245,13-3-2007,2007.038,Coordinate_Operation,19982,19856,"Error in transformation parameter values."
1379,10-2-2009,2009.007,Coordinate_Operation,19867,3897,"Dependent method deprecated and replaced, to allow change of names of two defining parameters."
1370,10-2-2009,2009.007,Coordinate_Operation,19868,3898,"Dependent method deprecated and replaced, to allow change of names of two defining parameters."
1380,10-2-2009,2009.007,Coordinate_Operation,19965,3899,"Dependent method deprecated and replaced, to allow change of names of two defining parameters."
1843,16-2-2018,2018.006,Coordinate_Operation,6952,5892,"FE / FN values transposed."
1845,16-2-2018,2018.006,Coordinate_Operation,6953,5893,"FE / FN values transposed."
1855,16-2-2018,2018.006,Coordinate_Operation,6954,5894,"FE / FN values transposed."
1494,2-6-2009,2009.011,Coordinate_Operation,17402,3983,"Incorrect projection definition."
1495,2-6-2009,2009.011,Coordinate_Operation,17402,3982,"Incorrect projection definition."
1496,2-6-2009,2009.011,Coordinate_Operation,17402,3981,"Incorrect projection definition."
940,19-7-2004,2004.44,Coordinate_Operation,19928,19997,"Error in scale factor parameter value."
1794,4-1-2015,2014.094,Coordinate_Operation,6197,6965,"Erroneous value for (typo in) latitude of origin value."
1800,21-11-2014,2014.038,Coordinate_Operation,6725,NaN,"MGA applies only to GDA. GDA94 not applicable to Heard & McDonald Islands."
1801,21-11-2014,2014.038,Coordinate_Operation,6726,NaN,"MGA applies only to GDA. GDA94 not applicable to Heard & McDonald Islands."
1802,21-11-2014,2014.038,Coordinate_Operation,6727,NaN,"MGA applies only to GDA. GDA94 not applicable to Heard & McDonald Islands."
1803,21-11-2014,2014.038,Coordinate_Operation,6728,NaN,"MGA applies only to GDA. GDA94 not applicable to Heard & McDonald Islands."
1240,6-2-2007,2007.019,Coordinate_Operation,11852,11854,"Error in latitude of origin parameter value."
1739,12-6-2013,2013.02,Coordinate_Operation,12111,6197,"Method changed to accord with NGS practice."
1738,12-6-2013,2013.02,Coordinate_Operation,12112,6198,"Method changed to accord with NGS practice."
1690,14-2-2014,2012.007,Coordinate_Operation,17348,17348,"For dataset releases between 2012-01 and 2014-02 (v7.9.4 to v8.3.3 inclusive) this record was shown as deprecated due to falling outside the EEZ area. Reinstated to accord with ratified extensions of limit of Australian continental shelf beyond EEZ."
1419,19-9-2008,2008.088,Coordinate_Operation,19855,19843,"Incorrect projection method for defining parameters."
1740,12-6-2013,2013.02,Coordinate_Operation,12113,6199,"Method changed to accord with NGS practice."
1643,30-6-2011,2011.051,Coordinate_Operation,17700,NaN,"Quebec does not extend to MTM zone 2."
1606,20-5-2010,2010.055,Coordinate_Operation,4841,5145,"Error in value of latitude of natural origin."
1607,20-5-2010,2010.055,Coordinate_Operation,4842,5146,"Error in value of latitude of natural origin."
1608,20-5-2010,2010.055,Coordinate_Operation,4843,5147,"Error in value of latitude of natural origin."
1609,20-5-2010,2010.055,Coordinate_Operation,4844,5148,"Error in value of latitude of natural origin."
1601,20-5-2010,2010.055,Coordinate_Operation,4850,5140,"Error in value of latitude of natural origin."
1602,20-5-2010,2010.055,Coordinate_Operation,4851,5141,"Error in value of latitude of natural origin."
1603,20-5-2010,2010.055,Coordinate_Operation,4852,5142,"Error in value of latitude of natural origin."
1604,20-5-2010,2010.055,Coordinate_Operation,4853,5143,"Error in value of latitude of natural origin."
1605,20-5-2010,2010.055,Coordinate_Operation,4854,5144,"Error in value of latitude of natural origin."
1610,20-5-2010,2010.055,Coordinate_Operation,4881,5149,"Error in value of latitude of natural origin."
1611,20-5-2010,2010.055,Coordinate_Operation,5000,5150,"Error in value of latitude of natural origin."
1612,20-5-2010,2010.055,Coordinate_Operation,5001,5151,"Error in value of latitude of natural origin."
1613,20-5-2010,2010.055,Coordinate_Operation,5002,5152,"Error in value of latitude of natural origin."
1614,20-5-2010,2010.055,Coordinate_Operation,5003,5153,"Error in value of latitude of natural origin."
1615,20-5-2010,2010.055,Coordinate_Operation,5004,5154,"Error in value of latitude of natural origin."
1616,20-5-2010,2010.055,Coordinate_Operation,5005,5155,"Error in value of latitude of natural origin."
1617,20-5-2010,2010.055,Coordinate_Operation,5006,5156,"Error in value of latitude of natural origin."
1519,5-9-2009,2009.067,Coordinate_Operation,13104,4454,"Error in values of FE and FN."
1596,20-5-2010,2010.055,Coordinate_Operation,4845,5135,"Error in value of latitude of natural origin."
1597,20-5-2010,2010.055,Coordinate_Operation,4846,5136,"Error in value of latitude of natural origin."
1598,20-5-2010,2010.055,Coordinate_Operation,4847,5137,"Error in value of latitude of natural origin."
1599,20-5-2010,2010.055,Coordinate_Operation,4848,5138,"Error in value of latitude of natural origin."
1600,20-5-2010,2010.055,Coordinate_Operation,4849,5139,"Error in value of latitude of natural origin."
1618,20-5-2010,2010.055,Coordinate_Operation,5007,5157,"Error in value of latitude of natural origin."
1619,20-5-2010,2010.055,Coordinate_Operation,5008,5158,"Error in value of latitude of natural origin."
1620,20-5-2010,2010.055,Coordinate_Operation,5009,5159,"Error in value of latitude of natural origin."
1621,20-5-2010,2010.055,Coordinate_Operation,5010,5160,"Error in value of latitude of natural origin."
1518,5-9-2009,2009.067,Coordinate_Operation,13702,4436,"Error in value of SP2."
1856,16-2-2018,2018.006,Coordinate_Operation,6955,5895,"FE / FN values transposed."
1505,7-6-2009,2009.023,Coordinate_Operation,19846,4085,"Method upon which this conversion was dependent was deprecated and replaced to correct associated parameters."
1506,7-6-2009,2009.023,Coordinate_Operation,19968,4086,"Method upon which this conversion was dependent was deprecated and replaced to correct associated parameters."
489,21-12-2002,2002.75,Coordinate_Operation,1029,1044,"Coordinate operation (transformation) method deprecated and replaced."
491,21-12-2002,2002.75,Coordinate_Operation,1031,1046,"Coordinate operation (transformation) method deprecated and replaced."
495,21-12-2002,2002.75,Coordinate_Operation,1037,1050,"Coordinate operation (transformation) method deprecated and replaced."
1713,8-5-2012,2010.03,Coordinate_Operation,1559,1593,"Withdrawn and replaced by info source because 8-bit binary grid file format inconsistent with NTv2 16-bit format."
97,28-8-2001,2001.34,Coordinate_Operation,1571,1751,"Incorrect source and target geogCRS codes assigned."
1556,30-3-2010,2010.027,Coordinate_Operation,4464,NaN,"Test record only."
1788,28-7-2014,2014.044,Coordinate_Operation,5860,6919,"Source and target CRSs transposed."
1874,16-9-2016,2016.026,Coordinate_Operation,6963,7833,"Incorrect signs for rotation parameters."
1875,16-9-2016,2016.026,Coordinate_Operation,6964,7834,"Incorrect signs for rotation parameters."
1787,28-7-2014,2014.044,Coordinate_Operation,15744,6918,"Source and target CRSs transposed."
1121,2-6-2009,2009.025,Coordinate_Operation,1115,3998,"From inspection of parameter values and geographic applicability of CRS, OGP believes that the source CRS has been misidentified."
1008,30-9-2005,2005.15,Coordinate_Operation,1119,NaN,"Arc 1950 CRS does not extend into DR Congo. OGP believes that the source CRS has been misidentified. It may be IGC 1962 6th Parallel South."
395,13-7-2002,2002.41,Coordinate_Operation,1472,1841,"Change in Target CRS name."
973,27-5-2005,2005.05,Coordinate_Operation,1549,15754,"Changed transformation version to accord to area of applicability."
396,13-7-2002,2002.41,Coordinate_Operation,1599,1846,"Change in Target CRS name."
509,25-2-2003,2003.08,Coordinate_Operation,1606,1947,"Incorrect parameter file name."
510,25-2-2003,2003.08,Coordinate_Operation,1607,1948,"Incorrect parameter file name."
511,25-2-2003,2003.08,Coordinate_Operation,1608,1949,"Incorrect parameter file name."
1967,11-11-2019,2019.048,Coordinate_Operation,1841,9237,"Target CRS changed to specific realization of CSRS."
1966,11-11-2019,2019.048,Coordinate_Operation,1846,9236,"Target CRS changed to specific realization of CSRS."
1965,11-11-2019,2019.048,Coordinate_Operation,1850,9235,"Target CRS changed to specific realization of CSRS."
2053,25-11-2020,2020.111,Coordinate_Operation,9447,9552,"Recalculation of EVRF2019 solution in September 2020."
1069,16-6-2006,2006.691,Coordinate_Operation,1673,1673,"For dataset releases between 9-Aug-2006 and 23-Oct-2006 inclusive (datasets v6.11 to v6.11.2 inclusive) this record was erroneously shown as deprecated and replaced by 1777."
1068,12-6-2006,2006.41,Coordinate_Operation,1781,15867,"Source CRS changed."
1066,12-6-2006,2006.41,Coordinate_Operation,1782,15868,"Source CRS changed."
895,7-1-2004,2004.02,Coordinate_Operation,1961,1999,"Error in rZ parameter value."
1503,2-6-2009,2009.013,Coordinate_Operation,1999,3904,"Scale factor in error by factor of 10."
2056,25-11-2020,2020.111,Coordinate_Operation,9435,9555,"Recalculation of EVRF2019 solution in September 2020."
2057,25-11-2020,2020.111,Coordinate_Operation,9436,9556,"Recalculation of EVRF2019 solution in September 2020."
1714,8-5-2012,2010.03,Coordinate_Operation,15895,15932,"Withdrawn and replaced by informaton source due to grid file format being non-compliant with NTv2 specification."
1031,3-2-2006,2005.87,Coordinate_Operation,1546,15846,"Inappropriate source CRS."
1502,2-6-2009,2009.013,Coordinate_Operation,1960,3905,"Scale factor in error by factor of 10."
1977,16-1-2020,2019.072,Coordinate_Operation,7001,9283,"Interpolation CRS inconsistent with source CRS. The version of RDNAPTRANS has been updated."
1876,15-12-2016,2016.049,Coordinate_Operation,7718,7958,"Incorrect method - grid file format changed."
1878,15-12-2016,2016.049,Coordinate_Operation,7719,7959,"Incorrect method - grid file format changed."
2074,1-1-2021,2020.104,Coordinate_Operation,9278,9499,"Interpolation CRS inconsistent with source CRS (interpolation CRS  for Hoehen-Grid plus is MGI, not ETRS89)."
1622,4-2-2011,2010.104,Coordinate_Operation,10022,5334,"Incorrect parameter file name and file format."
1623,4-2-2011,2010.104,Coordinate_Operation,10028,5335,"Incorrect parameter file name and format."
1715,8-5-2012,2010.03,Coordinate_Operation,15907,15933,"Withdrawn and replaced due to grid file format being non-compliant with NTv2 specification."
1234,18-1-2007,2007.008,Coordinate_Operation,15910,15924,"Parameter values have incorrect signs."
961,14-4-2005,2005.102,Coordinate_Operation,1894,15713,"Incorrect name for source CRS and tfm."
1658,9-10-2011,2011.092,Coordinate_Operation,5594,5626,"Associated with incorrect tfm method (incorrect geoid model file format)."
2075,12-1-2021,2020.128,Coordinate_Operation,9461,9692,"Error in the AGQG model of 2019-11-07 (systematic bias of ~0.91 m due to an error in information from suppliers of global model used)."
2076,12-1-2021,2020.128,Coordinate_Operation,9465,9693,"Error in the AGQG model of 2019-11-07 (systematic bias of ~0.91 m due to an error in information from suppliers of global model used)."
1697,24-3-2012,2012.009,Coordinate_Operation,10065,NaN,"The area for this transformation does not intersect area of applicability of target CRS."
1919,21-9-2018,2018.047,Coordinate_Operation,15760,8835,"Error in rotation convention corrected by information source 2006-09."
1920,21-9-2018,2018.047,Coordinate_Operation,15772,8842,"Error in rotation convention corrected by information source 2006-09. Also changed from null transformation to concatenation of transformations."
90,4-10-2001,2001.39,Coordinate_Operation,1270,1761,"Correction to name."
379,22-6-2002,2002.37,Coordinate_Operation,1273,1829,"Published with incorrect sign of transformation parameter values for direction of transformation."
380,22-6-2002,2002.37,Coordinate_Operation,1677,1830,"Error in in sign of dX relative to source transformation 1273. Tfm 1273 from which this tfm taken was published with incorrect sign of transformation parameter values (other than dX) for direction of transformation."
1366,11-4-2008,2008.01,Coordinate_Operation,5405,5454,"Incorrect sign for offset parameter value."
2052,25-11-2020,2020.111,Coordinate_Operation,9448,9551,"Recalculation of EVRF2019 solution in September 2020."
493,21-12-2002,2002.75,Coordinate_Operation,1033,1048,"Coordinate operation (transformation) method deprecated and replaced."
1896,20-4-2018,2018.007,Coordinate_Operation,1123,8452,"Area of applicability inconsistent with source CRS."
84,4-10-2001,2001.39,Coordinate_Operation,1258,1755,"Change to tfm name."
88,4-10-2001,2001.39,Coordinate_Operation,1268,1759,"Change of tfm name."
94,4-10-2001,2001.39,Coordinate_Operation,1519,1765,"Change to tfm name."
1867,16-10-2017,2014.027,Coordinate_Operation,5400,NaN,"Change of axis direction removed from method."
516,27-6-2003,2008.01,Coordinate_Operation,5401,5406,"Error in direction of transformation. (Note added 2008-04-12: this record has correct parameter value but incorrect remark)."
1865,16-10-2017,2014.027,Coordinate_Operation,5402,NaN,"Change of axis direction removed from method."
1368,14-3-2008,2008.01,Coordinate_Operation,5404,5447,"Incorrect sign for offset parameter value."
1369,14-3-2008,2008.01,Coordinate_Operation,5406,5452,"Incorrect sign for offset parameter value. (It was the remarks rather than the parameter value that was in error in record 5401)."
1364,12-3-2008,2008.012,Coordinate_Operation,5418,5436,"Error in inclination in latitude parameter value."
