COORD_OP_CODE,COORD_OP_NAME,COORD_OP_TYPE,SOURCE_CRS_CODE,TARGET_CRS_CODE,COORD_TFM_VERSION,COORD_OP_VARIANT,AREA_OF_USE_CODE,COORD_OP_SCOPE,COORD_OP_ACCURACY,COORD_OP_METHOD_CODE,UOM_CODE_SOURCE_COORD_DIFF,UOM_CODE_TARGET_COORD_DIFF,REMARKS,INFORMATION_SOURCE,DATA_SOURCE,REVISION_DATE,CHANGE_ID,SHOW_OPERATION,DEPRECATED
3926,MGI 1901 to Slovenia 1996 (9),transformation,3906,4765,,1,NaN,NaN,3E+14,9607,NaN,NaN,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si",EPSG,12-3-2009,2009.015,1,0
3927,MGI 1901 to Slovenia 1996 (10),transformation,3906,4765,,1,NaN,NaN,3E+14,9607,NaN,NaN,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si",EPSG,12-3-2009,2009.015,1,0
3928,MGI 1901 to Slovenia 1996 (11),transformation,3906,4765,,1,NaN,NaN,3E+14,9607,NaN,NaN,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si",EPSG,12-3-2009,2009.015,1,0
5491,Martinique 1938 to RGAF09 (1),transformation,4625,5489,,1,NaN,NaN,1E+14,9606,NaN,NaN,NaN,IGN Paris.,EPSG,12-4-2011,2011.030,1,0
9142,MGI 1901 to KOSOVAREF01 (1),transformation,3906,9140,,1,NaN,NaN,1,9606,NaN,NaN,,"KCA report to EUREF symposium 2005, paper 6-14.",EPSG,4-7-2019,2019.042,1,0
10095,Mauritania 1999 / UTM zone 28N to WGS 84 / UTM zone 28N (1),transformation,3103,32628,,1,NaN,NaN,40,9624,NaN,NaN,,"""Resultats des calculs de la campagne geodesique realisee dans le cadre du projet du cadastre minier"", Direction de la Topographie et de la Cartographie, July 1999.",EPSG,25-10-2005,2005.580,1,1
15759,Maupiti 83 to RGPF (1),transformation,4692,4687,,1,NaN,NaN,5,9603,NaN,NaN,,"Gouvernement de la Polynésie Française, Service de l'Urbanisme, Section topographie.",EPSG,12-8-2005,NaN,1,0
15790,Mhast (offshore) to WGS 72BE (1),transformation,4705,4324,,1,NaN,NaN,10,9603,NaN,NaN,,ChevronTexaco,EPSG,6-1-2006,NaN,1,0
15981,MGI to Slovenia 1996 (1),transformation,4312,4765,,1,NaN,NaN,1,9607,NaN,NaN,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si",EPSG,23-9-2008,2009.015,1,1
1844,NAD27 to NAD83(CSRS) (1),transformation,4267,4617,,1,NaN,NaN,15,9615,NaN,NaN,,Geodetic Service of Quebec. Contact alain.bernard@mrn.gouv.qc.ca,EPSG,13-7-2002,2019.048,1,1
5432,N60 height to EVRF2000 height (1),transformation,5717,5730,,1,NaN,NaN,1E+14,9616,NaN,NaN,,"EuroGeographics, http://crs.bkg.bund.de/crs-eu/",EPSG,16-10-2017,2008.010 2009.106 2014.027,1,0
9109,NAD27(76) to NAD83(CSRS)v3 (1),transformation,4608,8240,,1,NaN,NaN,1,9615,NaN,NaN,,Land Information Ontario via ISO Geodetic Register.,EPSG,15-7-2019,2019.034,1,0
9239,NAD27 to NAD83(CSRS)v2 (1),transformation,4267,8237,,1,NaN,NaN,15,9615,NaN,NaN,,Geodetic Service of Quebec. Contact alain.bernard@mrn.gouv.qc.ca,EPSG,16-1-2020,2019.048 2019.089,1,0
9361,MTRF-2000 to KSA-GRF17 (1),transformation,8818,9333,,1,NaN,NaN,1E+14,9606,NaN,NaN,NaN,General Commission for Survey (GCS).,EPSG,20-3-2020,2020.030,1,0
9573,N2000 height to EVRF2019 height (1),transformation,3900,9389,,1,NaN,NaN,4E+14,1085,NaN,NaN,,"EuroGeographics, http://www.crs-geo.eu/",EPSG,14-12-2020,2020.111,1,0
9574,N2000 height to EVRF2019 mean-tide height (1),transformation,3900,9390,,1,NaN,NaN,2.4E+14,1085,NaN,NaN,,"EuroGeographics, http://www.crs-geo.eu/",EPSG,14-12-2020,2020.111,1,0
15757,Moorea 87 to RGPF (1),transformation,4691,4687,,1,NaN,NaN,5,9607,NaN,NaN,,"Gouvernement de la Polynésie Française, Service de l'Urbanisme, Section topographie.",EPSG,12-8-2005,2018.047,1,1
1451,NAD27(CGQ77) to NAD83 (1),transformation,4609,4269,,1,NaN,NaN,1,9614,NaN,NaN,,Geodetic Service of Quebec. Contact alain.bernard@mrn.gouv.qc.ca,EPSG,16-10-2017,2000.140 2007.043 2017.043,1,0
1474,NAD83 to NAD83(HARN) (1),transformation,4269,4152,,1,NaN,NaN,5E+14,9613,NaN,NaN,,US Coast & Geodetic Survey www.ngs.noaa.gov NADCON readme file,EPSG,27-4-2004,1999.931 2000.140 2004.360,1,0
1572,NAD83 to NAD83(CSRS98) (1),transformation,4269,4140,,1,NaN,NaN,NaN,9615,NaN,NaN,,Geodetic Service of Quebec. Contact alain.bernard@mrn.gouv.qc.ca,EPSG,19-10-2000,NaN,1,1
1576,NAD27(CGQ77) to NAD83(CSRS98) (1),transformation,4609,4140,,1,NaN,NaN,NaN,9615,NaN,NaN,,Geodetic Service of Quebec. Contact alain.bernard@mrn.gouv.qc.ca,EPSG,19-10-2000,NaN,1,1
1843,NAD83 to NAD83(CSRS) (1),transformation,4269,4617,,1,NaN,NaN,15,9615,NaN,NaN,,Geodetic Service of Quebec. Contact alain.bernard@mrn.gouv.qc.ca,EPSG,13-7-2002,2019.048,1,1
1845,NAD27(CGQ77) to NAD83(CSRS) (1),transformation,4609,4617,,1,NaN,NaN,15,9615,NaN,NaN,,Geodetic Service of Quebec. Contact alain.bernard@mrn.gouv.qc.ca,EPSG,13-7-2002,2019.048,1,1
8971,NAD83 to NAD83(2011) (1),transformation,4269,6318,,1,NaN,NaN,1,9603,NaN,NaN,NaN,IOGP,EPSG,13-5-2019,2019.019,1,0
9240,NAD27(CGQ77) to NAD83(CSRS)v2 (1),transformation,4609,8237,,1,NaN,NaN,15,9615,NaN,NaN,,Geodetic Service of Quebec. Contact alain.bernard@mrn.gouv.qc.ca,EPSG,16-1-2020,2019.048 2019.089,1,0
9241,NAD83 to NAD83(CSRS)v2 (1),transformation,4269,8237,,1,NaN,NaN,15,9615,NaN,NaN,,Geodetic Service of Quebec. Contact alain.bernard@mrn.gouv.qc.ca,EPSG,14-12-2020,2019.048 2019.089 2020.115,1,0
10013,NAD83 to NAVD88 height (1),transformation,4269,5703,,1,NaN,NaN,5E+14,9665,NaN,NaN,,"National Geodetic Survey, http://www.ngs.noaa.gov/GEOID/",EPSG,25-11-2015,2008.010 2015.049 2019.035,1,1
4461,NAD83(HARN) to NAD83(NSRS2007) (1),transformation,4152,4759,,1,NaN,NaN,1E+14,9603,NaN,NaN,,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",EPSG,3-9-2009,2009.068,1,0
6326,NAD83(2011) to NAVD88 height (1),transformation,6319,5703,,1,NaN,NaN,2E+14,9665,NaN,NaN,,"National Geodetic Survey, http://www.ngs.noaa.gov/GEOID/",EPSG,17-6-2020,2013.022 2015.049 2019.035 2019.065 2020.045,1,0
6648,NAD83(CSRS) to CGVD2013 height (1),transformation,4955,6647,,1,NaN,NaN,3E+14,1060,NaN,NaN,,"Geodetic Survey Division, Natural Resources Canada.",EPSG,15-2-2016,2013.064 2016.005 2019.048,1,1
7646,NAD83(2011) to PRVD02 height (1),transformation,6319,6641,,1,NaN,NaN,2E+14,9665,NaN,NaN,,"National Geodetic Survey, http://www.ngs.noaa.gov/GEOID/",EPSG,17-6-2020,2015.049 2019.035 2019.065 2020.045,1,0
7647,NAD83(2011) to VIVD09 height (1),transformation,6319,6642,,1,NaN,NaN,2E+14,9665,NaN,NaN,,"National Geodetic Survey, http://www.ngs.noaa.gov/GEOID/",EPSG,17-6-2020,2015.049 2019.035 2019.065 2020.045,1,0
8557,NAD83(HARN) to NAD83(FBN) (1),transformation,4152,8449,,1,NaN,NaN,5E+14,1075,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,16-4-2018,2018.017 2018.056,1,1
8558,NAD83(FBN) to NAD83(NSRS2007) (1),transformation,8449,4759,,1,NaN,NaN,5E+14,1075,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,16-4-2018,2018.017 2018.056,1,1
8661,NAD83(HARN) to NAD83(PA11) (1),transformation,4152,6322,,1,NaN,NaN,5E+14,1075,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,17-9-2019,2018.017 2019.035,1,0
8664,NAD83(FBN) to NAD83(PA11) (1),transformation,8449,6322,,1,NaN,NaN,5E+14,1075,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,17-7-2018,2018.017 2018.056,1,1
8667,NAD83(FBN) to NAD83(MA11) (1),transformation,8449,6325,,1,NaN,NaN,5E+14,1075,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,10-8-2018,2018.017 2018.056,1,1
8670,NAD83(HARN) to NAD83(HARN Corrected) (1),transformation,4152,8545,,1,NaN,NaN,5E+14,1075,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,17-7-2018,2018.017 2019.035,1,1
8671,NAD83(HARN Corrected) to NAD83(FBN) (1),transformation,8545,8449,,1,NaN,NaN,5E+14,1075,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,17-7-2018,2018.017 2018.056,1,1
8861,NAD83(HARN) to NAD83(FBN) (1),transformation,4152,8860,,1,NaN,NaN,5E+14,1075,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,17-9-2019,2018.056 2019.035,1,0
8862,NAD83(FBN) to NAD83(NSRS2007) (1),transformation,8860,4759,,1,NaN,NaN,5E+14,1075,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,17-9-2019,2018.056 2019.035,1,0
8864,NAD83(FBN) to NAD83(PA11) (1),transformation,8860,6322,,1,NaN,NaN,5E+14,1075,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,17-9-2019,2018.056 2019.035,1,0
8866,NAD83(FBN) to NAD83(MA11) (1),transformation,8860,6325,,1,NaN,NaN,5E+14,1075,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,17-9-2019,2018.056 2019.035,1,0
8867,NAD83(HARN Corrected) to NAD83(FBN) (1),transformation,8545,8860,,1,NaN,NaN,5E+14,1075,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,17-9-2019,2018.056 2019.035,1,0
9120,NAD83(CSRS)v2 to NAD83(CSRS)v3 (1),transformation,8237,8240,,1,NaN,NaN,1E+14,9615,NaN,NaN,NaN,"GeoBC, Government of British Columbia, via ISO Geodetic Register.",EPSG,29-5-2019,2019.034,1,0
9123,NAD83(CSRS) to CGVD28 height (1),transformation,4955,5713,,1,NaN,NaN,5E+14,1060,NaN,NaN,,"Geodetic Survey Division, Natural Resources Canada.",EPSG,13-1-2021,2019.034 2020.045 2020.131,1,0
9160,NAD83(HARN) to NAVD88 height (1),transformation,4957,5703,,1,NaN,NaN,5E+14,9665,NaN,NaN,,"National Geodetic Survey, http://www.ngs.noaa.gov/GEOID/",EPSG,17-6-2020,2019.035 2020.038 2020.045,1,0
9168,NAD83(FBN) to NAVD88 height (1),transformation,8542,5703,,1,NaN,NaN,2E+14,9665,NaN,NaN,,"National Geodetic Survey, http://www.ngs.noaa.gov/GEOID/",EPSG,17-6-2020,2019.035 2020.039 2020.045,1,0
9170,NAD83(FBN) to ASVD02 height (1),transformation,8542,6643,,1,NaN,NaN,5E+14,9665,NaN,NaN,,"National Geodetic Survey, http://www.ngs.noaa.gov/GEOID/",EPSG,17-6-2020,2019.035 2020.038 2020.045,1,0
9171,NAD83(FBN) to GUVD04 height (1),transformation,8542,6644,,1,NaN,NaN,5E+14,9665,NaN,NaN,,"National Geodetic Survey, http://www.ngs.noaa.gov/GEOID/",EPSG,17-6-2020,2019.035 2020.038 2020.045,1,0
9172,NAD83(FBN) to NMVD03 height (1),transformation,8542,6640,,1,NaN,NaN,5E+14,9665,NaN,NaN,,"National Geodetic Survey, http://www.ngs.noaa.gov/GEOID/",EPSG,17-6-2020,2019.035 2020.038 2020.045,1,0
9181,NAD83(HARN) to NAD83(HARN Corrected) (1),transformation,4152,8545,,1,NaN,NaN,5E+14,1075,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,17-6-2019,2019.035,1,0
9246,NAD83(CSRS)v6 to CGVD2013(CGG2013) height (1),transformation,8251,6647,,1,NaN,NaN,3E+14,1060,NaN,NaN,,"Geodetic Survey Division, Natural Resources Canada.",EPSG,17-6-2020,2019.048 2019.089 2020.038 2020.045,1,0
5079,Nahrwan 1967 / UTM zone 37N to Karbala 1979 / UTM zone 37N (1),transformation,27037,3391,,1,NaN,NaN,5,9656,NaN,NaN,,Ministry of Oil 2008 licence round.,EPSG,31-3-2010,2009.027 2014.070,1,1
5419,NGF IGN69 height to EVRF2000 height (1),transformation,5720,5730,,1,NaN,NaN,1E+14,9616,NaN,NaN,,"EuroGeographics, http://crs.bkg.bund.de/crs-eu/",EPSG,30-4-2020,2005.180 2008.010 2014.027 2020.037,1,0
5423,Newlyn to EVRF2000 (1),transformation,5778,5730,,1,NaN,NaN,1E+14,9657,NaN,NaN,,"EuroGeographics, http://crs.bkg.bund.de/crs-eu/",EPSG,16-6-2004,NaN,1,1
5425,NAP height to EVRF2000 height (1),transformation,5709,5730,,1,NaN,NaN,1E+14,9616,NaN,NaN,,"EuroGeographics, http://crs.bkg.bund.de/crs-eu/",EPSG,16-10-2017,2005.180 2008.010 2014.027,1,0
5433,Newlyn height to EVRF2000 height (1),transformation,5701,5730,,1,NaN,NaN,1E+14,9657,NaN,NaN,,"EuroGeographics, http://crs.bkg.bund.de/crs-eu/",EPSG,14-3-2008,2008.010 2009.096,1,1
7008,Nahrwan 1934 / UTM zone 37N to Karbala 1979 / UTM zone 37N (1),transformation,7005,3391,,1,NaN,NaN,5,9656,NaN,NaN,,Ministry of Oil 2008 licence round.,EPSG,6-2-2015,2014.070,1,0
8559,NAD83(NSRS2007) to NAD83(2011) (1),transformation,4759,6318,,1,NaN,NaN,5E+14,1075,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,17-9-2019,2018.017 2019.035,1,0
9173,NAD83(NSRS2007) to NAVD88 height (1),transformation,4893,5703,,1,NaN,NaN,5E+14,9665,NaN,NaN,,"National Geodetic Survey, http://www.ngs.noaa.gov/GEOID/",EPSG,17-6-2020,2019.035 2020.038 2020.045,1,0
9175,NAD83(NSRS2007) to PRVD02 height (1),transformation,4893,6641,,1,NaN,NaN,5E+14,9665,NaN,NaN,,"National Geodetic Survey, http://www.ngs.noaa.gov/GEOID/",EPSG,17-6-2020,2019.035 2020.038 2020.045,1,0
9176,NAD83(NSRS2007) to VIVD09 height (1),transformation,4893,6642,,1,NaN,NaN,5E+14,9665,NaN,NaN,,"National Geodetic Survey, http://www.ngs.noaa.gov/GEOID/",EPSG,17-6-2020,2019.035 2020.038 2020.045,1,0
9575,NGF-IGN69 height to EVRF2019 height (1),transformation,5720,9389,,1,NaN,NaN,1.08E+14,1085,NaN,NaN,,"EuroGeographics, http://www.crs-geo.eu/",EPSG,14-12-2020,2020.111,1,0
9581,NAP height to EVRF2019 height (1),transformation,5709,9389,,1,NaN,NaN,1.6E+14,1085,NaN,NaN,,"EuroGeographics, http://www.crs-geo.eu/",EPSG,14-12-2020,2020.111,1,0
9582,NAP height to EVRF2019 mean-tide height (1),transformation,5709,9390,,1,NaN,NaN,1.2E+14,1085,NaN,NaN,,"EuroGeographics, http://www.crs-geo.eu/",EPSG,14-12-2020,2020.111,1,0
15886,NEA74 Noumea to RGNC91-93 (1),transformation,4644,4749,,1,NaN,NaN,1,9603,NaN,NaN,,"Service Topographique de la Nouvelle Caledonie, Direction des Infrastructures, de la Topographie et des Transports Terrestres. www.dittt.gouv.nc",EPSG,31-7-2006,NaN,1,0
1276,NTF to ED50 (1),transformation,4275,4230,,1,NaN,NaN,2,9603,NaN,NaN,NaN,IGN technical report 7 (October 1981).,EPSG,30-3-2010,2009.106,1,0
1277,NTF to WGS 72 (1),transformation,4275,4322,,1,NaN,NaN,2,9603,NaN,NaN,NaN,IGN technical report 7 (October 1981).,EPSG,30-3-2010,2009.106,1,0
1466,NGO 1948 (Oslo) to NGO1948 (Greenwich),transformation,4817,4273,,1,NaN,NaN,NaN,9601,NaN,NaN,NaN,"J. Danielsen; ""Transformasjoner ved Norges Geografiske Oppmåling""; Kart Og Plan nr 1; 1982.",EPSG,12-11-1999,1999.790,1,1
1467,NTF (Paris) to NTF (Greenwich) (1),transformation,4807,4275,,1,NaN,NaN,NaN,9601,NaN,NaN,NaN,IGN Paris.,EPSG,12-11-1999,1999.630 1999.790,1,1
1560,Nord Sahara 1959 to WGS 72BE (1),transformation,4307,4324,,1,NaN,NaN,8,9603,NaN,NaN,,Various oil company sources.,EPSG,23-6-2000,NaN,1,0
1566,NZGD49 to NZGD2000 (1),transformation,4272,4167,,1,NaN,NaN,5,9603,NaN,NaN,,Land Information New Zealand: LINZS25000 Standard for New Zealand Geodetic Datum 2000; 16 November 2007.,EPSG,16-7-2019,2005.460 2008.023 2012.092 2019.037,1,0
4441,NZVD2009 height to One Tree Point 1964 height (1),transformation,4440,5767,,1,NaN,NaN,3E+14,9616,NaN,NaN,,Land Information New Zealand (LINZ) standard S25004.,EPSG,25-1-2011,2009.081 2011.005,1,0
4442,NZVD2009 height to Auckland 1946 height (1),transformation,4440,5759,,1,NaN,NaN,5E+14,9616,NaN,NaN,,Land Information New Zealand (LINZ) standard S25004.,EPSG,25-1-2011,2009.081 2011.005,1,0
4443,NZVD2009 height to Moturiki 1953 height (1),transformation,4440,5764,,1,NaN,NaN,6E+14,9616,NaN,NaN,,Land Information New Zealand (LINZ) standard S25004.,EPSG,13-1-2021,2009.081 2011.005 2020.125,1,0
4444,NZVD2009 height to Nelson 1955 height (1),transformation,4440,5766,,1,NaN,NaN,7E+14,9616,NaN,NaN,,Land Information New Zealand (LINZ) standard S25004.,EPSG,25-1-2011,2009.081 2011.005,1,0
4445,NZVD2009 height to Gisborne 1926 height (1),transformation,4440,5762,,1,NaN,NaN,2E+14,9616,NaN,NaN,,Land Information New Zealand (LINZ) standard S25004.,EPSG,25-1-2011,2009.081 2011.005,1,0
4446,NZVD2009 height to Napier 1962 height (1),transformation,4440,5765,,1,NaN,NaN,5E+14,9616,NaN,NaN,,Land Information New Zealand (LINZ) standard S25004.,EPSG,25-1-2011,2009.081 2011.005,1,0
4447,NZVD2009 height to Taranaki 1970 height (1),transformation,4440,5769,,1,NaN,NaN,5E+14,9616,NaN,NaN,,Land Information New Zealand (LINZ) standard S25004.,EPSG,25-1-2011,2009.081 2011.005,1,0
4448,NZVD2009 height to Wellington 1953 height (1),transformation,4440,5770,,1,NaN,NaN,4E+14,9616,NaN,NaN,,Land Information New Zealand (LINZ) standard S25004.,EPSG,25-1-2011,2009.081 2011.005,1,0
4449,NZVD2009 height to Lyttelton 1937 height (1),transformation,4440,5763,,1,NaN,NaN,9E+14,9616,NaN,NaN,,Land Information New Zealand (LINZ) standard S25004.,EPSG,25-1-2011,2009.081 2011.005,1,0
4450,NZVD2009 height to Dunedin 1958 height (1),transformation,4440,5761,,1,NaN,NaN,7E+14,9616,NaN,NaN,,Land Information New Zealand (LINZ) standard S25004.,EPSG,25-1-2011,2009.081 2011.005,1,0
4451,NZVD2009 height to Bluff 1955 height (1),transformation,4440,5760,,1,NaN,NaN,5E+14,9616,NaN,NaN,,Land Information New Zealand (LINZ) standard S25004.,EPSG,25-1-2011,2009.081 2011.005,1,0
4452,NZVD2009 height to Stewart Island 1977 height (1),transformation,4440,5772,,1,NaN,NaN,1.5E+14,9616,NaN,NaN,,Land Information New Zealand (LINZ) standard S25004.,EPSG,16-10-2009,2009.081,1,0
4453,NZVD2009 height to Dunedin-Bluff 1960 height (1),transformation,4440,4458,,1,NaN,NaN,4E+14,9616,NaN,NaN,,Land Information New Zealand (LINZ) standard S25004.,EPSG,25-1-2011,2009.081 2011.005,1,0
4459,NZGD2000 to NZVD2009 height (1),transformation,4959,4440,,1,NaN,NaN,1E+14,1030,NaN,NaN,,Land Information New Zealand (LINZ).,EPSG,17-6-2020,2009.081 2011.004 2012.007 2016.031 2019.037 2019.092 2020.045,1,0
5409,NGVD29 height to NAVD88 height (1),transformation,5702,5703,,1,NaN,NaN,2E+14,9658,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,14-3-2008,2008.010 2014.027,1,1
6388,Ocotepeque 1935 to NAD27 (1),transformation,5451,4267,,1,NaN,NaN,9,9603,NaN,NaN,NaN,Clifford Mugnier's PE&RS article on Costa Rica (www.asprs.org/resources/grids/).,EPSG,22-8-2013,2013.045 2014.039,1,1
6888,Ocotepeque 1935 to NAD27 (1),transformation,5451,4267,,1,NaN,NaN,9,9603,NaN,NaN,NaN,Clifford Mugnier's PE&RS article on Costa Rica (www.asprs.org/resources/grids/).,EPSG,18-9-2014,2014.039 2014.065,1,0
6890,Ocotepeque 1935 to CR05 (1),transformation,5451,5365,,1,NaN,NaN,8,9603,NaN,NaN,,"Instituto Geografico Nacional Costa Rica Report: ""El Sistema de Referencia CR05 y la Proyeccion Transversal de Mercator para Costa Rica CRTM05 (Report available from WWW.SIRGAS.ORG website on national networks list.)",EPSG,18-9-2014,2014.039 2014.065,1,0
7840,NZGD2000 to NZVD2016 height (1),transformation,4959,7839,,1,NaN,NaN,1E+14,1030,NaN,NaN,,Land Information New Zealand (LINZ).,EPSG,17-6-2020,2016.031 2019.037 2019.092 2020.045,1,0
7969,NGVD29 height (m) to NAVD88 height (1),transformation,7968,5703,,1,NaN,NaN,2E+14,9658,NaN,NaN,,"National Geodetic Survey, www.ngs.noaa.gov",EPSG,17-9-2019,2014.027 2019.035,1,0
1053,NTF to RGF93 (1),transformation,4275,4171,,1,NaN,NaN,1,9655,NaN,NaN,,"Institut Geographique National (IGN) document NTG_88.pdf, ""Grille de parametres de transformation de coordonnees"". http://www.ign.fr",EPSG,30-3-2010,2007.036 2007.069 2009.106 2019.093,1,1
9576,NGF-IGN69 height to EVRF2019 mean-tide height (1),transformation,5720,9390,,1,NaN,NaN,8.6E+14,1085,NaN,NaN,,"EuroGeographics, http://www.crs-geo.eu/",EPSG,14-12-2020,2020.111,1,0
1036,OSGB 1936 / British National Grid to ETRS89 (1),transformation,27700,4258,,1,NaN,NaN,2E+14,9633,NaN,NaN,,http://www.gps.gov.uk/gpssurveying.asp,EPSG,22-3-2007,2002.620 2007.043 2016.032,1,1
1071,Palestine 1923 to Israel 1993 (1),transformation,4281,4141,,1,NaN,NaN,15,9603,NaN,NaN,,Survey of Israel,EPSG,13-1-2021,2006.890 2011.004 2020.122,1,0
1072,Palestine 1923 / Israeli CS to Israel 1993 / Israeli TM (1),transformation,28193,2039,,1,NaN,NaN,3,9656,NaN,NaN,,Survey of Israel,EPSG,13-1-2021,2006.890 2008.045 2009.106 2020.122,1,0
1263,Padang (Jakarta) to Padang (Greenwich),transformation,4808,4280,,1,NaN,NaN,NaN,9601,NaN,NaN,NaN,OGP,EPSG,12-11-1999,1999.790,1,1
1315,OSGB 1936 to ED50 (UKOOA),transformation,4277,4230,,1,NaN,NaN,2,9606,NaN,NaN,,UK Offshore Operators Association.,EPSG,30-3-2010,2010.019,1,0
1454,Old Hawaiian to NAD83 (1),transformation,4135,4269,,1,NaN,NaN,2E+14,9613,NaN,NaN,,US Coast & Geodetic Survey www.ngs.noaa.gov,EPSG,27-4-2004,2000.140 2004.182 2004.360,1,0
1769,PSAD56 to REGVEN (1),transformation,4248,4189,,1,NaN,NaN,15,9636,NaN,NaN,,Instituto Geografia de Venezuela Simon Bolivar,EPSG,20-4-2018,2006.993 2018.007,1,0
3971,PSAD56 to SIRGAS 1995 (1),transformation,4248,4170,,1,NaN,NaN,5,9607,NaN,NaN,,IGM Ecuador,EPSG,8-4-2009,2009.016,1,0
4651,ODN height to EVRF2000 height (1),transformation,5701,5730,,1,NaN,NaN,1E+14,1046,NaN,NaN,,"EuroGeographics, http://www.crs-geo.eu/",EPSG,30-3-2020,2009.096 2010.105 2020.003 2020.025,1,0
5021,Porto Santo 1995 to PTRA08 (1),transformation,4663,5013,,1,NaN,NaN,2,9603,NaN,NaN,,Instituto Geografico Portugues; http://www.igeo.pt,EPSG,30-3-2010,2010.006,1,0
5338,OSGB 1936 to ETRS89 (1),transformation,4277,4258,,1,NaN,NaN,3E+14,9615,NaN,NaN,,"Ordnance Survey of Great Britain, http://www.gps.gov.uk",EPSG,14-12-2020,2010.106 2012.033 2015.069 2016.032 2017.043 2020.026 2020.067 2020.129,1,0
5407,Poolbeg to Malin Head (1),transformation,5754,5731,,1,NaN,NaN,1E+14,9616,NaN,NaN,,"""The Irish Grid - A Description of the Co-ordinate Reference System"" published by Ordnance Survey of Ireland, Dublin and Ordnance Survey of Northern Ireland, Belfast.",EPSG,13-10-2006,2006.890,1,1
5408,Poolbeg to Belfast (1),transformation,5754,5732,,1,NaN,NaN,1E+14,9616,NaN,NaN,,"""The Irish Grid - A Description of the Co-ordinate Reference System"" published by Ordnance Survey of Ireland, Dublin and Ordnance Survey of Northern Ireland, Belfast.",EPSG,13-10-2006,2006.890,1,1
5448,Poolbeg height to Malin Head height (1),transformation,5754,5731,,1,NaN,NaN,1E+14,9616,NaN,NaN,,"""The Irish Grid - A Description of the Co-ordinate Reference System"" published by Ordnance Survey of Ireland, Dublin and Ordnance Survey of Northern Ireland, Belfast.",EPSG,13-10-2006,2006.890 2014.027,1,1
5449,Poolbeg height to Belfast height (1),transformation,5754,5732,,1,NaN,NaN,1E+14,9616,NaN,NaN,,"""The Irish Grid - A Description of the Co-ordinate Reference System"" published by Ordnance Survey of Ireland, Dublin and Ordnance Survey of Northern Ireland, Belfast.",EPSG,30-3-2010,2009.106 2014.027,1,1
6949,PSAD56 to SIRGAS-Chile 2002 (1),transformation,4248,5360,,1,NaN,NaN,5,9603,NaN,NaN,,Instituto Geografico Militar (IGM) presentation to 2005 SIRGAS meeting.,EPSG,24-7-2020,2014.082 2019.021 2019.082,1,0
7083,Perroud 1950 to RGTAAF07 (1),transformation,4637,7073,,1,NaN,NaN,5,9603,NaN,NaN,,IGN Paris.,EPSG,25-4-2015,2015.027,1,0
7377,ONGD14 to WGS 84 (1),transformation,7371,4978,,1,NaN,NaN,1E+14,1032,NaN,NaN,,"National Survey Authority, Sultanate of Oman.",EPSG,13-1-2021,2015.035 2020.027 2020.125 2021.001,1,0
7655,PNG94 to PNG08 height (1),transformation,5545,7447,,1,NaN,NaN,2E+14,1059,NaN,NaN,NaN,"Quickclose Geomatics on behalf of Geodetic Section, PNG Office of the Surveyor-General.",EPSG,17-6-2020,2015.052 2020.045,1,0
7964,Poolbeg height (m) to Malin Head height (1),transformation,7962,5731,,1,NaN,NaN,1E+14,9616,NaN,NaN,,"""The Irish Grid - A Description of the Co-ordinate Reference System"" published by Ordnance Survey of Ireland, Dublin and Ordnance Survey of Northern Ireland, Belfast.",EPSG,16-10-2017,2014.027,1,0
7966,Poolbeg height (m) to Belfast height (1),transformation,7962,5732,,1,NaN,NaN,1E+14,9616,NaN,NaN,,"""The Irish Grid - A Description of the Co-ordinate Reference System"" published by Ordnance Survey of Ireland, Dublin and Ordnance Survey of Northern Ireland, Belfast.",EPSG,16-10-2017,2014.027,1,0
